Mutant;ALL;Jaccard
e_acos.mut.88.1_14_38.AOR.__ieee754_acos;1;1
e_acos.mut.88.1_2_24.ABS.__ieee754_acos;1;1
e_acos.mut.88.1_3_21.AOR.__ieee754_acos;1;1
e_acos.mut.88.1_3_24.AOD.__ieee754_acos;1;1
e_acos.mut.88.1_3_29.ABS.__ieee754_acos;1;1
e_acos.mut.88.1_5_29.AOD.__ieee754_acos;1;1
e_acos.mut.88.1_5_39.ABS.__ieee754_acos;1;1
e_acos.mut.88.1_7_26.AOR.__ieee754_acos;1;1
e_acos.mut.88.1_7_37.AOD.__ieee754_acos;1;1
e_acos.mut.88.2_15_38.AOR.__ieee754_acos;1;1
e_acos.mut.88.2_2_21.AOD.__ieee754_acos;1;1
e_acos.mut.88.2_4_26.AOD.__ieee754_acos;1;1
e_acos.mut.88.2_8_38.AOD.__ieee754_acos;1;1
e_acos.mut.88.3_10_36.AOR.__ieee754_acos;1;1
e_acos.mut.88.3_2_21.AOR.__ieee754_acos;1;1
e_acos.mut.88.3_6_26.AOR.__ieee754_acos;1;1
e_acos.mut.88.4_12_36.AOR.__ieee754_acos;1;1
e_acos.mut.88.4_16_38.AOR.__ieee754_acos;1;1
e_acos.mut.88.4_4_21.AOR.__ieee754_acos;1;1
e_acos.mut.88.4_8_26.AOR.__ieee754_acos;1;1
e_acos.mut.89.1_1_14.ROD.__ieee754_acos;1;1
e_acos.mut.89.1_2_14.UOI.__ieee754_acos;0;0
e_acos.mut.89.1_4_16.ROR.__ieee754_acos;1;1
e_acos.mut.89.2_1_17.ICR.__ieee754_acos;0;0
e_acos.mut.89.2_4_14.UOI.__ieee754_acos;0;0
e_acos.mut.89.3_1_14.UOI.__ieee754_acos;0;0
e_acos.mut.89.4_3_14.UOI.__ieee754_acos;0;0
e_acos.mut.90.1_1_11.ABS.__ieee754_acos;1;1
e_acos.mut.90.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.90.1_2_11.AOD.__ieee754_acos;1;1
e_acos.mut.90.1_6_17.AOR.__ieee754_acos;1;1
e_acos.mut.90.2_1_18.LVR.__ieee754_acos;1;1
e_acos.mut.90.2_4_17.AOD.__ieee754_acos;1;1
e_acos.mut.90.2_7_17.AOR.__ieee754_acos;1;1
e_acos.mut.90.3_2_18.LVR.__ieee754_acos;1;1
e_acos.mut.90.4_4_14.AOR.__ieee754_acos;1;1
e_acos.mut.90.4_8_17.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_1_10.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_1_10.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.91.1_10_18.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_10_41.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_11_27.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_11_45.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_12_47.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_13_31.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_15_34.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_17_38.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_18_25.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_19_41.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_2_11.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_2_13.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_21_45.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_26_32.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_3_13.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_3_17.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_34_39.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_4_20.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_42_46.AOR.__ieee754_acos;1;1
e_acos.mut.91.1_5_17.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_5_24.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_6_27.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_7_20.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_7_31.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_8_34.ABS.__ieee754_acos;1;1
e_acos.mut.91.1_9_24.AOD.__ieee754_acos;1;1
e_acos.mut.91.1_9_38.ABS.__ieee754_acos;1;1
e_acos.mut.91.2_10_25.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_11_18.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_12_30.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_14_32.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_15_23.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_16_37.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_18_39.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_19_25.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_2_11.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_20_44.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_22_46.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_23_30.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_27_32.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_3_11.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_31_37.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_35_39.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_39_44.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_4_16.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_43_46.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_6_18.AOD.__ieee754_acos;1;1
e_acos.mut.91.2_7_16.AOR.__ieee754_acos;1;1
e_acos.mut.91.2_8_23.AOD.__ieee754_acos;1;1
e_acos.mut.91.3_14_23.AOR.__ieee754_acos;1;1
e_acos.mut.91.3_22_30.AOR.__ieee754_acos;1;1
e_acos.mut.91.3_30_37.AOR.__ieee754_acos;1;1
e_acos.mut.91.3_38_44.AOR.__ieee754_acos;1;1
e_acos.mut.91.3_6_16.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_12_18.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_16_23.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_20_25.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_24_30.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_28_32.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_32_37.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_36_39.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_4_11.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_40_44.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_44_46.AOR.__ieee754_acos;1;1
e_acos.mut.91.4_8_16.AOR.__ieee754_acos;1;1
e_acos.mut.92.1_1_10.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_1_10.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.92.1_11_28.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_13_31.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_14_22.AOR.__ieee754_acos;1;1
e_acos.mut.92.1_15_35.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_2_14.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_22_29.AOR.__ieee754_acos;1;1
e_acos.mut.92.1_3_14.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_3_17.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_30_36.AOR.__ieee754_acos;1;1
e_acos.mut.92.1_4_21.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_5_17.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_5_24.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_6_15.AOR.__ieee754_acos;1;1
e_acos.mut.92.1_6_28.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_7_21.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_7_31.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_8_35.ABS.__ieee754_acos;1;1
e_acos.mut.92.1_9_24.AOD.__ieee754_acos;1;1
e_acos.mut.92.1_9_37.ABS.__ieee754_acos;1;1
e_acos.mut.92.2_10_27.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_11_20.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_12_29.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_14_34.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_15_22.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_16_36.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_19_27.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_2_13.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_23_29.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_27_34.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_3_13.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_31_36.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_4_15.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_6_20.AOD.__ieee754_acos;1;1
e_acos.mut.92.2_7_15.AOR.__ieee754_acos;1;1
e_acos.mut.92.2_8_22.AOD.__ieee754_acos;1;1
e_acos.mut.92.3_10_20.AOR.__ieee754_acos;1;1
e_acos.mut.92.3_18_27.AOR.__ieee754_acos;1;1
e_acos.mut.92.3_26_34.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_12_20.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_16_22.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_20_27.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_24_29.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_28_34.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_32_36.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_4_13.AOR.__ieee754_acos;1;1
e_acos.mut.92.4_8_15.AOR.__ieee754_acos;1;1
e_acos.mut.93.1_1_25.ABS.__ieee754_acos;1;1
e_acos.mut.93.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.94.1_1_10.ABS.__ieee754_acos;1;1
e_acos.mut.94.1_1_10.AOD.__ieee754_acos;1;1
e_acos.mut.94.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.94.1_2_12.ABS.__ieee754_acos;1;1
e_acos.mut.94.1_3_11.AOR.__ieee754_acos;1;1
e_acos.mut.94.2_2_11.AOD.__ieee754_acos;1;1
e_acos.mut.94.2_4_11.AOR.__ieee754_acos;1;1
e_acos.mut.94.3_2_11.AOR.__ieee754_acos;1;1
e_acos.mut.95.1_1_10.ABS.__ieee754_acos;1;1
e_acos.mut.95.1_1_10.AOD.__ieee754_acos;1;1
e_acos.mut.95.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.95.1_2_10.AOD.__ieee754_acos;1;1
e_acos.mut.95.1_2_11.AOR.__ieee754_acos;1;1
e_acos.mut.95.1_2_12.ABS.__ieee754_acos;1;1
e_acos.mut.95.1_7_13.AOR.__ieee754_acos;1;1
e_acos.mut.95.2_3_11.AOD.__ieee754_acos;1;1
e_acos.mut.95.2_3_11.AOR.__ieee754_acos;1;1
e_acos.mut.95.2_4_13.AOD.__ieee754_acos;1;1
e_acos.mut.95.3_6_13.AOR.__ieee754_acos;1;1
e_acos.mut.95.4_4_11.AOR.__ieee754_acos;1;1
e_acos.mut.95.4_8_13.AOR.__ieee754_acos;1;1
e_acos.mut.96.1_1_13.ABS.__ieee754_acos;1;1
e_acos.mut.96.1_1_13.AOD.__ieee754_acos;1;1
e_acos.mut.96.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.96.1_2_23.ABS.__ieee754_acos;1;1
e_acos.mut.96.1_3_16.AOR.__ieee754_acos;1;1
e_acos.mut.96.1_3_18.AOD.__ieee754_acos;1;1
e_acos.mut.96.1_5_23.AOD.__ieee754_acos;1;1
e_acos.mut.96.1_6_21.AOR.__ieee754_acos;1;1
e_acos.mut.96.2_1_18.LVR.__ieee754_acos;1;1
e_acos.mut.96.2_2_16.AOD.__ieee754_acos;1;1
e_acos.mut.96.2_4_21.AOD.__ieee754_acos;1;1
e_acos.mut.96.2_6_24.AOD.__ieee754_acos;1;1
e_acos.mut.96.2_7_21.AOR.__ieee754_acos;1;1
e_acos.mut.96.3_10_24.AOR.__ieee754_acos;1;1
e_acos.mut.96.3_2_16.AOR.__ieee754_acos;1;1
e_acos.mut.96.4_12_24.AOR.__ieee754_acos;1;1
e_acos.mut.96.4_4_16.AOR.__ieee754_acos;1;1
e_acos.mut.96.4_8_21.AOR.__ieee754_acos;1;1
e_acos.mut.98.1_1_11.ABS.__ieee754_acos;1;1
e_acos.mut.98.1_1_6.SDL.__ieee754_acos;1;1
e_acos.mut.98.1_3_14.AOR.__ieee754_acos;1;1
e_acos.mut.98.1_6_17.AOR.__ieee754_acos;1;1
e_acos.mut.98.2_1_18.LVR.__ieee754_acos;1;1
e_acos.mut.98.2_4_17.AOD.__ieee754_acos;1;1
e_acos.mut.98.2_7_17.AOR.__ieee754_acos;1;1
e_acos.mut.98.3_2_14.AOR.__ieee754_acos;1;1
e_acos.mut.98.3_2_18.LVR.__ieee754_acos;1;1
e_acos.mut.98.4_4_14.AOR.__ieee754_acos;1;1
e_acos.mut.98.4_8_17.AOR.__ieee754_acos;1;1
e_acos.mut.99.1_1_25.ABS.__ieee754_acos;1;1
e_acos.mut.99.1_1_6.SDL.__ieee754_acos;1;1
e_asin.mut.102.1_1_2.SDL.__ieee754_asin;1;0
e_asin.mut.102.5_1_2.LVR.__ieee754_asin;1;1
e_asin.mut.103.1_1_2.SDL.__ieee754_asin;1;0
e_asin.mut.103.1_1_7.BOD.__ieee754_asin;1;0
e_asin.mut.103.1_2_7.UOI.__ieee754_asin;1;0
e_asin.mut.103.1_6_10.ICR.__ieee754_asin;1;0
e_asin.mut.103.2_1_10.ICR.__ieee754_asin;1;0
e_asin.mut.103.2_4_7.UOI.__ieee754_asin;0;0
e_asin.mut.103.3_1_7.UOI.__ieee754_asin;1;0
e_asin.mut.103.3_5_10.ICR.__ieee754_asin;1;0
e_asin.mut.103.4_2_10.ICR.__ieee754_asin;1;0
e_asin.mut.103.4_3_7.UOI.__ieee754_asin;0;0
e_asin.mut.103.5_3_10.ICR.__ieee754_asin;1;0
e_asin.mut.103.6_4_10.ICR.__ieee754_asin;1;0
e_asin.mut.103.7_2_9.LCR.__ieee754_asin;1;0
e_asin.mut.103.8_1_9.LCR.__ieee754_asin;1;0
e_asin.mut.104.1_1_2.SDL.__ieee754_asin;1;0
e_asin.mut.104.1_2_5.UOI.__ieee754_asin;1;0
e_asin.mut.104.1_5_7.ROR.__ieee754_asin;0;0
e_asin.mut.104.2_2_7.ROD.__ieee754_asin;1;0
e_asin.mut.104.2_4_5.UOI.__ieee754_asin;1;0
e_asin.mut.104.3_1_5.UOI.__ieee754_asin;1;0
e_asin.mut.104.4_3_5.UOI.__ieee754_asin;1;0
e_asin.mut.104.4_3_7.ROR.__ieee754_asin;1;0
e_asin.mut.104.5_3_10.ICR.__ieee754_asin;1;0
e_asin.mut.104.5_4_7.ROR.__ieee754_asin;0;0
e_asin.mut.104.6_1_7.ROR.__ieee754_asin;1;0
e_asin.mut.106.1_1_6.SDL.__ieee754_asin;1;0
e_asin.mut.106.5_1_6.LVR.__ieee754_asin;1;1
e_asin.mut.107.1_1_10.BOD.__ieee754_asin;1;0
e_asin.mut.107.1_1_6.SDL.__ieee754_asin;1;0
e_asin.mut.107.1_2_11.UOI.__ieee754_asin;1;0
e_asin.mut.107.1_3_13.AOR.__ieee754_asin;1;0
e_asin.mut.107.1_6_14.ICR.__ieee754_asin;1;0
e_asin.mut.107.1_6_26.UOI.__ieee754_asin;1;0
e_asin.mut.107.1_8_31.ICR.__ieee754_asin;1;0
e_asin.mut.107.2_1_14.ICR.__ieee754_asin;1;0
e_asin.mut.107.2_2_25.BOD.__ieee754_asin;1;0
e_asin.mut.107.2_4_11.UOI.__ieee754_asin;0;0
e_asin.mut.107.2_5_29.ROR.__ieee754_asin;1;0
e_asin.mut.107.2_7_31.ICR.__ieee754_asin;1;0
e_asin.mut.107.3_1_11.UOI.__ieee754_asin;1;0
e_asin.mut.107.3_2_13.AOR.__ieee754_asin;1;0
e_asin.mut.107.3_5_26.UOI.__ieee754_asin;1;0
e_asin.mut.107.4_2_14.ICR.__ieee754_asin;1;0
e_asin.mut.107.4_3_11.UOI.__ieee754_asin;0;0
e_asin.mut.107.4_4_13.AOR.__ieee754_asin;1;0
e_asin.mut.107.5_1_13.AOR.__ieee754_asin;0;0
e_asin.mut.107.5_3_14.ICR.__ieee754_asin;1;0
e_asin.mut.107.6_1_25.LCR.__ieee754_asin;1;0
e_asin.mut.107.8_2_25.LCR.__ieee754_asin;0;0
e_asin.mut.109.1_1_10.ABS.__ieee754_asin;1;0
e_asin.mut.109.1_1_10.AOD.__ieee754_asin;1;0
e_asin.mut.109.1_10_21.AOR.__ieee754_asin;1;0
e_asin.mut.109.1_2_10.AOD.__ieee754_asin;1;0
e_asin.mut.109.1_2_11.AOR.__ieee754_asin;1;0
e_asin.mut.109.1_2_12.ABS.__ieee754_asin;1;0
e_asin.mut.109.1_3_20.ABS.__ieee754_asin;0;0
e_asin.mut.109.1_5_20.AOD.__ieee754_asin;0;0
e_asin.mut.109.2_11_21.AOR.__ieee754_asin;1;0
e_asin.mut.109.2_3_11.AOD.__ieee754_asin;1;0
e_asin.mut.109.2_3_11.AOR.__ieee754_asin;1;0
e_asin.mut.109.2_4_19.AOD.__ieee754_asin;0;0
e_asin.mut.109.2_6_21.AOD.__ieee754_asin;1;0
e_asin.mut.109.3_6_19.AOR.__ieee754_asin;1;0
e_asin.mut.109.4_12_21.AOR.__ieee754_asin;1;0
e_asin.mut.109.4_4_11.AOR.__ieee754_asin;1;0
e_asin.mut.109.4_8_19.AOR.__ieee754_asin;1;0
e_asin.mut.110.1_1_14.ABS.__ieee754_asin;1;0
e_asin.mut.110.1_1_6.SDL.__ieee754_asin;0;0
e_asin.mut.110.1_3_15.AOR.__ieee754_asin;1;0
e_asin.mut.110.1_3_20.ABS.__ieee754_asin;1;0
e_asin.mut.110.3_2_15.AOR.__ieee754_asin;1;0
e_asin.mut.110.4_12_21.AOR.__ieee754_asin;1;0
e_asin.mut.110.4_4_15.AOR.__ieee754_asin;1;0
e_asin.mut.111.1_1_13.ROD.__ieee754_asin;1;0
e_asin.mut.111.1_2_13.UOI.__ieee754_asin;1;0
e_asin.mut.111.1_4_15.ROR.__ieee754_asin;1;0
e_asin.mut.111.1_6_16.ICR.__ieee754_asin;1;0
e_asin.mut.111.2_2_15.ROD.__ieee754_asin;1;0
e_asin.mut.111.2_4_13.UOI.__ieee754_asin;1;0
e_asin.mut.111.2_5_15.ROR.__ieee754_asin;1;0
e_asin.mut.111.3_1_13.UOI.__ieee754_asin;1;0
e_asin.mut.111.4_2_15.ROR.__ieee754_asin;0;0
e_asin.mut.111.4_3_13.UOI.__ieee754_asin;0;0
e_asin.mut.111.5_3_15.ROR.__ieee754_asin;1;0
e_asin.mut.111.5_3_16.ICR.__ieee754_asin;1;0
e_asin.mut.111.6_1_15.ROR.__ieee754_asin;1;0
e_asin.mut.112.1_1_6.SDL.__ieee754_asin;1;0
e_asin.mut.112.1_1_9.ROD.__ieee754_asin;1;0
e_asin.mut.112.1_2_9.UOI.__ieee754_asin;0;0
e_asin.mut.112.1_4_11.ROR.__ieee754_asin;1;0
e_asin.mut.112.1_6_12.ICR.__ieee754_asin;0;0
e_asin.mut.112.2_2_11.ROD.__ieee754_asin;1;0
e_asin.mut.112.2_4_9.UOI.__ieee754_asin;0;0
e_asin.mut.112.3_1_9.UOI.__ieee754_asin;0;0
e_asin.mut.112.4_3_9.UOI.__ieee754_asin;0;0
e_asin.mut.112.5_3_11.ROR.__ieee754_asin;0;0
e_asin.mut.112.5_3_12.ICR.__ieee754_asin;0;0
e_asin.mut.112.6_1_11.ROR.__ieee754_asin;1;0
e_asin.mut.113.1_1_3.SDL.__ieee754_asin;1;0
e_asin.mut.113.1_1_6.ABS.__ieee754_asin;1;0
e_asin.mut.113.1_1_6.AOD.__ieee754_asin;1;0
e_asin.mut.113.1_3_13.ABS.__ieee754_asin;0;0
e_asin.mut.113.1_4_25.ABS.__ieee754_asin;1;0
e_asin.mut.113.2_2_12.ROD.__ieee754_asin;0;0
e_asin.mut.113.2_5_12.ROR.__ieee754_asin;0;0
e_asin.mut.113.3_2_10.AOR.__ieee754_asin;1;0
e_asin.mut.113.3_2_12.ROR.__ieee754_asin;1;0
e_asin.mut.113.4_4_10.AOR.__ieee754_asin;1;0
e_asin.mut.113.5_4_12.ROR.__ieee754_asin;1;0
e_asin.mut.113.6_1_12.ROR.__ieee754_asin;0;0
e_asin.mut.113.7_1_6.ROR.__ieee754_asin;1;0
e_asin.mut.115.1_1_3.SDL.__ieee754_asin;1;0
e_asin.mut.115.1_1_7.AOD.__ieee754_asin;1;0
e_asin.mut.115.1_2_8.AOR.__ieee754_asin;1;0
e_asin.mut.115.4_4_8.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_1_3.SDL.__ieee754_asin;1;0
e_asin.mut.116.1_1_7.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_1_7.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_10_15.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_10_38.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_11_24.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_11_42.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_12_44.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_13_28.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_15_31.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_17_35.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_18_22.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_19_38.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_2_10.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_2_8.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_21_42.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_26_29.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_3_10.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_3_14.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_34_36.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_4_17.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_42_43.AOR.__ieee754_asin;1;0
e_asin.mut.116.1_5_14.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_5_21.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_6_24.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_7_17.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_7_28.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_8_31.ABS.__ieee754_asin;1;0
e_asin.mut.116.1_9_21.AOD.__ieee754_asin;1;0
e_asin.mut.116.1_9_35.ABS.__ieee754_asin;1;0
e_asin.mut.116.2_10_22.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_11_15.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_12_27.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_14_29.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_15_20.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_16_34.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_18_36.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_19_22.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_2_8.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_20_41.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_22_43.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_23_27.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_27_29.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_3_8.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_31_34.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_35_36.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_39_41.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_4_13.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_43_43.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_6_15.AOD.__ieee754_asin;1;0
e_asin.mut.116.2_7_13.AOR.__ieee754_asin;1;0
e_asin.mut.116.2_8_20.AOD.__ieee754_asin;1;0
e_asin.mut.116.3_14_20.AOR.__ieee754_asin;1;0
e_asin.mut.116.3_22_27.AOR.__ieee754_asin;1;0
e_asin.mut.116.3_30_34.AOR.__ieee754_asin;1;0
e_asin.mut.116.3_38_41.AOR.__ieee754_asin;1;0
e_asin.mut.116.3_6_13.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_12_15.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_16_20.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_20_22.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_24_27.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_28_29.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_32_34.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_36_36.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_4_8.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_40_41.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_44_43.AOR.__ieee754_asin;1;0
e_asin.mut.116.4_8_13.AOR.__ieee754_asin;1;0
e_asin.mut.117.1_1_3.SDL.__ieee754_asin;1;0
e_asin.mut.117.1_1_7.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_1_7.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_11_25.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_13_28.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_14_19.AOR.__ieee754_asin;1;0
e_asin.mut.117.1_15_32.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_2_11.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_22_26.AOR.__ieee754_asin;1;0
e_asin.mut.117.1_3_11.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_3_14.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_30_33.AOR.__ieee754_asin;1;0
e_asin.mut.117.1_4_18.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_5_14.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_5_21.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_6_12.AOR.__ieee754_asin;1;0
e_asin.mut.117.1_6_25.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_7_18.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_7_28.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_8_32.ABS.__ieee754_asin;1;0
e_asin.mut.117.1_9_21.AOD.__ieee754_asin;1;0
e_asin.mut.117.1_9_34.ABS.__ieee754_asin;1;0
e_asin.mut.117.2_10_24.AOD.__ieee754_asin;1;0
e_asin.mut.117.2_11_17.AOR.__ieee754_asin;1;0
e_asin.mut.117.2_12_26.AOD.__ieee754_asin;1;0
e_asin.mut.117.2_14_31.AOD.__ieee754_asin;1;0
e_asin.mut.117.2_15_19.AOR.__ieee754_asin;1;0
e_asin.mut.117.2_16_33.AOD.__ieee754_asin;1;0
e_asin.mut.117.2_19_24.AOR.__ieee754_asin;1;0
e_asin.mut.117.2_2_10.AOD.__ieee754_asin;1;0
