Mutant;ALL;Jaccard
log.mut.41.4_3_29.UOI.log_callback;1;1
log.mut.410.2_5_22.ROR.gs_log_appender_register_internal;1;1
log.mut.414.1_1_5.SDL.gs_log_appender_register_internal;1;1
log.mut.416.1_1_5.SDL.gs_log_appender_register_internal;1;1
log.mut.416.7_1_9.ROR.gs_log_appender_register_internal;1;1
log.mut.418.1_1_9.SDL.gs_log_appender_register_internal;0;0
log.mut.418.1_2_13.UOI.gs_log_appender_register_internal;1;1
log.mut.418.2_4_13.UOI.gs_log_appender_register_internal;0;0
log.mut.418.3_1_13.UOI.gs_log_appender_register_internal;1;1
log.mut.418.4_3_13.UOI.gs_log_appender_register_internal;0;0
log.mut.418.7_1_13.ROR.gs_log_appender_register_internal;1;1
log.mut.42.2_5_33.ROR.gs_log_group_is_level_enabled;0;0
log.mut.425.1_1_5.SDL.gs_log_appender_register_internal;1;1
log.mut.427.1_1_5.SDL.gs_log_appender_register_internal;1;1
log.mut.43.4_1_28.LVR.gs_log_group_is_level_enabled;1;1
log.mut.432.1_1_5.SDL.gs_log_appender_register;0;0
log.mut.433.1_1_5.SDL.gs_log_appender_register;0;0
log.mut.434.1_1_5.SDL.gs_log_appender_register;0;0
log.mut.435.1_1_5.SDL.gs_log_appender_register;0;0
log.mut.437.1_1_5.SDL.gs_log_appender_register;0;0
log.mut.439.1_1_5.SDL.gs_log_appender_register;0;0
log.mut.441.1_1_5.SDL.gs_log_appender_register;1;0
log.mut.443.1_2_9.UOI.gs_log_appender_register;1;1
log.mut.443.1_4_15.ROR.gs_log_appender_register;0;0
log.mut.443.2_4_9.UOI.gs_log_appender_register;1;1
log.mut.443.2_5_15.ROR.gs_log_appender_register;0;0
log.mut.443.3_1_9.UOI.gs_log_appender_register;1;1
log.mut.443.3_2_15.ROR.gs_log_appender_register;0;0
log.mut.443.4_3_15.ROR.gs_log_appender_register;0;0
log.mut.443.4_3_9.UOI.gs_log_appender_register;1;1
log.mut.447.1_1_5.SDL.gs_log_appender_register;1;1
log.mut.447.1_2_12.UOI.gs_log_appender_register;1;1
log.mut.447.3_1_12.UOI.gs_log_appender_register;1;1
log.mut.45.1_1_9.SDL.log_callback;1;1
log.mut.452.1_1_5.SDL.gs_log_appender_add;0;0
log.mut.453.1_1_5.SDL.gs_log_appender_add;0;0
log.mut.456.1_1_26.ROD.gs_log_appender_add;1;1
log.mut.456.1_2_23.ICR.gs_log_appender_add;1;1
log.mut.456.1_6_30.UOI.gs_log_appender_add;1;1
log.mut.456.2_1_23.ICR.gs_log_appender_add;1;1
log.mut.456.2_5_28.ROR.gs_log_appender_add;1;1
log.mut.456.2_8_30.UOI.gs_log_appender_add;1;1
log.mut.456.3_1_26.UOI.gs_log_appender_add;1;1
log.mut.456.3_5_30.UOI.gs_log_appender_add;1;1
log.mut.456.4_2_28.ROR.gs_log_appender_add;1;1
log.mut.456.4_3_26.UOI.gs_log_appender_add;1;1
log.mut.456.4_7_30.UOI.gs_log_appender_add;1;1
log.mut.456.5_3_28.ROR.gs_log_appender_add;1;1
log.mut.457.1_2_67.UOI.gs_log_appender_add;1;1
log.mut.457.2_4_67.UOI.gs_log_appender_add;1;1
log.mut.457.3_1_67.UOI.gs_log_appender_add;1;1
log.mut.457.4_3_67.UOI.gs_log_appender_add;1;1
log.mut.458.1_1_13.LOD.gs_log_appender_add;0;0
log.mut.458.1_2_14.UOI.gs_log_appender_add;1;1
log.mut.458.1_6_33.UOI.gs_log_appender_add;1;1
log.mut.458.2_1_30.LCR.gs_log_appender_add;0;0
log.mut.458.2_2_30.LOD.gs_log_appender_add;0;0
log.mut.458.2_4_14.UOI.gs_log_appender_add;1;1
log.mut.458.2_5_20.ROR.gs_log_appender_add;0;0
log.mut.458.2_8_33.UOI.gs_log_appender_add;1;1
log.mut.458.3_1_14.UOI.gs_log_appender_add;1;1
log.mut.458.3_5_33.UOI.gs_log_appender_add;1;1
log.mut.458.4_3_14.UOI.gs_log_appender_add;1;1
log.mut.458.4_3_20.ROR.gs_log_appender_add;0;0
log.mut.458.4_7_33.UOI.gs_log_appender_add;1;1
log.mut.458.6_1_20.ROR.gs_log_appender_add;1;1
log.mut.458.7_1_13.ROR.gs_log_appender_add;1;1
log.mut.459.1_2_21.UOI.gs_log_appender_add;1;1
log.mut.459.3_1_21.UOI.gs_log_appender_add;1;1
log.mut.463.1_1_5.SDL.gs_log_appender_add;1;1
log.mut.463.1_2_12.UOI.gs_log_appender_add;1;1
log.mut.463.2_4_12.UOI.gs_log_appender_add;0;0
log.mut.463.3_1_12.UOI.gs_log_appender_add;1;1
log.mut.469.1_1_5.SDL.iter_set_appender_level_mask;1;1
log.mut.470.1_1_5.SDL.iter_set_appender_level_mask;0;0
log.mut.470.4_1_12.LVR.iter_set_appender_level_mask;0;0
log.mut.475.1_1_5.SDL.gs_log_appender_set_level_mask;0;0
log.mut.475.7_1_9.ROR.gs_log_appender_set_level_mask;1;1
log.mut.479.1_1_5.SDL.gs_log_appender_set_level_mask;1;1
log.mut.485.1_1_5.SDL.iter_get_appender_level_mask;1;1
log.mut.486.1_1_5.SDL.iter_get_appender_level_mask;0;0
log.mut.486.4_1_12.LVR.iter_get_appender_level_mask;0;0
log.mut.491.1_1_5.SDL.gs_log_appender_get_level_mask;0;0
log.mut.491.7_1_9.ROR.gs_log_appender_get_level_mask;1;1
log.mut.495.1_1_5.SDL.gs_log_appender_get_level_mask;1;1
log.mut.50.1_1_5.SDL.gs_log_group_is_level_enabled;0;0
log.mut.50.1_1_9.SDL.log_callback;1;1
log.mut.509.1_1_5.SDL.iter_log_appender_add;1;1
log.mut.51.1_1_5.SDL.gs_log_group_is_level_enabled;1;1
log.mut.51.1_1_9.SDL.log_callback;1;1
log.mut.510.1_1_9.SDL.iter_log_appender_add;1;1
log.mut.511.1_1_13.ROD.iter_log_appender_add;1;1
log.mut.511.1_4_33.ROR.iter_log_appender_add;1;1
log.mut.511.2_2_33.ROD.iter_log_appender_add;1;1
log.mut.511.2_5_33.ROR.iter_log_appender_add;1;1
log.mut.511.3_2_33.ROR.iter_log_appender_add;1;1
log.mut.511.4_3_33.ROR.iter_log_appender_add;1;1
log.mut.511.6_1_33.ROR.iter_log_appender_add;1;1
log.mut.512.1_1_13.SDL.iter_log_appender_add;1;1
log.mut.513.1_1_13.SDL.iter_log_appender_add;1;1
log.mut.513.4_1_20.LVR.iter_log_appender_add;0;0
log.mut.517.1_1_5.SDL.iter_log_appender_add;0;0
log.mut.518.2_1_42.ICR.iter_log_appender_add;1;1
log.mut.518.3_2_42.ICR.iter_log_appender_add;1;1
log.mut.518.4_3_42.ICR.iter_log_appender_add;0;0
log.mut.519.1_1_5.SDL.iter_log_appender_add;1;1
log.mut.519.7_1_9.ROR.iter_log_appender_add;1;1
log.mut.52.1_1_5.SDL.gs_log_group_is_level_enabled;0;0
log.mut.52.1_1_9.SDL.log_callback;1;1
log.mut.520.1_1_9.SDL.iter_log_appender_add;1;1
log.mut.521.1_1_9.SDL.iter_log_appender_add;0;0
log.mut.521.1_2_30.ICR.iter_log_appender_add;1;1
log.mut.521.2_1_30.ICR.iter_log_appender_add;1;1
log.mut.522.1_1_9.SDL.iter_log_appender_add;1;1
log.mut.522.2_5_23.ROR.iter_log_appender_add;1;1
log.mut.522.3_1_23.ROR.iter_log_appender_add;1;1
log.mut.523.1_1_13.SDL.iter_log_appender_add;1;1
log.mut.525.1_1_13.SDL.iter_log_appender_add;1;1
log.mut.527.1_1_9.SDL.iter_log_appender_add;1;1
log.mut.530.4_1_12.LVR.iter_log_appender_add;0;0
log.mut.536.1_1_5.SDL.gs_log_group_register_appender;1;1
log.mut.537.1_1_9.SDL.gs_log_group_register_appender;1;1
log.mut.537.7_1_13.ROR.gs_log_group_register_appender;1;1
log.mut.538.1_2_73.ICR.gs_log_group_register_appender;1;1
log.mut.538.1_4_70.ROR.gs_log_group_register_appender;1;1
log.mut.538.2_1_73.ICR.gs_log_group_register_appender;1;1
log.mut.538.2_5_70.ROR.gs_log_group_register_appender;1;1
log.mut.538.3_2_70.ROR.gs_log_group_register_appender;1;1
log.mut.538.4_3_70.ROR.gs_log_group_register_appender;1;1
log.mut.538.6_1_70.ROR.gs_log_group_register_appender;1;1
log.mut.54.1_1_9.SDL.log_callback;0;0
log.mut.540.1_1_17.SDL.gs_log_group_register_appender;0;0
log.mut.544.4_3_14.ROR.gs_log_group_register_appender;1;1
log.mut.55.1_1_9.SDL.log_callback;1;1
log.mut.551.1_1_5.SDL.gs_log_group_register_appender;1;1
log.mut.551.1_1_9.ROD.gs_log_group_register_appender;1;1
log.mut.551.1_2_54.ICR.gs_log_group_register_appender;1;1
log.mut.551.1_4_51.ROR.gs_log_group_register_appender;1;1
log.mut.551.2_1_54.ICR.gs_log_group_register_appender;1;1
log.mut.551.2_5_51.ROR.gs_log_group_register_appender;1;1
log.mut.551.3_2_51.ROR.gs_log_group_register_appender;1;1
log.mut.551.4_3_51.ROR.gs_log_group_register_appender;1;1
log.mut.552.1_1_9.SDL.gs_log_group_register_appender;1;1
log.mut.554.1_1_9.SDL.gs_log_group_register_appender;1;1
log.mut.557.1_2_9.UOI.gs_log_group_register_appender;1;1
log.mut.557.1_4_13.ROR.gs_log_group_register_appender;1;1
log.mut.557.2_4_9.UOI.gs_log_group_register_appender;1;1
log.mut.557.3_1_9.UOI.gs_log_group_register_appender;1;1
log.mut.557.3_2_13.ROR.gs_log_group_register_appender;1;1
log.mut.557.4_3_13.ROR.gs_log_group_register_appender;1;1
log.mut.557.4_3_9.UOI.gs_log_group_register_appender;1;1
log.mut.558.1_1_9.SDL.gs_log_group_register_appender;1;1
log.mut.561.1_1_5.SDL.gs_log_group_register_appender;1;1
log.mut.561.1_2_12.UOI.gs_log_group_register_appender;1;1
log.mut.561.3_1_12.UOI.gs_log_group_register_appender;1;1
log.mut.567.1_1_5.SDL.iter_log_appender_remove;1;1
log.mut.57.1_1_13.LOD.gs_log_group_is_level_enabled;1;1
log.mut.57.1_1_5.SDL.gs_log_group_is_level_enabled;1;1
log.mut.57.1_1_9.SDL.log_callback;1;1
log.mut.57.1_2_48.ICR.gs_log_group_is_level_enabled;1;1
log.mut.57.1_2_51.LCR.gs_log_group_is_level_enabled;1;1
log.mut.57.1_3_22.LOD.gs_log_group_is_level_enabled;1;1
log.mut.57.1_4_45.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.1_4_82.ICR.gs_log_group_is_level_enabled;1;1
log.mut.57.1_9_79.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.2_1_18.LCR.gs_log_group_is_level_enabled;1;1
log.mut.57.2_1_48.ICR.gs_log_group_is_level_enabled;1;1
log.mut.57.2_10_79.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.2_2_18.LOD.gs_log_group_is_level_enabled;1;1
log.mut.57.2_3_82.ICR.gs_log_group_is_level_enabled;1;1
log.mut.57.2_5_45.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.3_2_45.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.3_7_79.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.4_3_45.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.4_8_79.ROR.gs_log_group_is_level_enabled;1;1
log.mut.57.6_6_79.ROR.gs_log_group_is_level_enabled;1;1
log.mut.570.1_1_5.SDL.iter_log_appender_remove;1;1
log.mut.571.1_1_13.ROD.iter_log_appender_remove;1;1
log.mut.571.1_1_9.SDL.iter_log_appender_remove;1;1
log.mut.571.1_4_33.ROR.iter_log_appender_remove;1;1
log.mut.571.2_2_33.ROD.iter_log_appender_remove;1;1
log.mut.571.2_5_33.ROR.iter_log_appender_remove;0;0
log.mut.571.3_2_33.ROR.iter_log_appender_remove;1;1
log.mut.571.4_3_33.ROR.iter_log_appender_remove;1;1
log.mut.571.7_1_13.ROR.iter_log_appender_remove;1;1
log.mut.572.1_1_13.SDL.iter_log_appender_remove;1;1
log.mut.572.1_4_22.ROR.iter_log_appender_remove;1;1
log.mut.572.2_2_22.ROD.iter_log_appender_remove;1;1
log.mut.572.2_5_22.ROR.iter_log_appender_remove;1;1
log.mut.572.3_2_22.ROR.iter_log_appender_remove;1;1
log.mut.572.4_3_22.ROR.iter_log_appender_remove;0;0
log.mut.572.7_1_17.ROR.iter_log_appender_remove;1;1
log.mut.575.1_1_13.SDL.iter_log_appender_remove;1;1
log.mut.576.1_1_13.SDL.iter_log_appender_remove;1;1
log.mut.577.1_1_13.SDL.iter_log_appender_remove;1;1
log.mut.578.1_1_13.SDL.iter_log_appender_remove;1;1
log.mut.58.1_1_13.ROD.log_callback;1;1
log.mut.58.1_1_9.SDL.log_callback;0;0
log.mut.58.1_5_40.ROR.log_callback;0;0
log.mut.58.4_3_40.ROR.log_callback;1;1
log.mut.58.5_4_40.ROR.log_callback;0;0
log.mut.58.6_1_40.ROR.log_callback;1;1
log.mut.58.7_1_13.ROR.log_callback;1;1
log.mut.580.1_1_9.SDL.iter_log_appender_remove;1;1
log.mut.583.1_1_5.SDL.iter_log_appender_remove;0;0
log.mut.583.4_1_12.LVR.iter_log_appender_remove;0;0
log.mut.589.1_1_5.SDL.gs_log_group_deregister_appender;1;1
log.mut.59.1_1_13.SDL.log_callback;0;0
log.mut.59.1_2_42.ICR.log_callback;0;0
log.mut.59.2_1_42.ICR.log_callback;1;1
log.mut.590.1_1_9.SDL.gs_log_group_deregister_appender;1;1
log.mut.590.7_1_13.ROR.gs_log_group_deregister_appender;1;1
log.mut.591.1_2_73.ICR.gs_log_group_deregister_appender;1;1
log.mut.591.1_4_70.ROR.gs_log_group_deregister_appender;1;1
log.mut.591.2_1_73.ICR.gs_log_group_deregister_appender;1;1
log.mut.591.2_5_70.ROR.gs_log_group_deregister_appender;1;1
log.mut.591.3_2_70.ROR.gs_log_group_deregister_appender;1;1
log.mut.591.4_3_70.ROR.gs_log_group_deregister_appender;1;1
log.mut.593.1_1_17.SDL.gs_log_group_deregister_appender;0;0
log.mut.597.2_1_14.ROD.gs_log_group_deregister_appender;0;0
log.mut.597.3_2_14.ROR.gs_log_group_deregister_appender;1;1
log.mut.604.1_1_5.SDL.gs_log_group_deregister_appender;1;1
log.mut.604.1_1_9.ROD.gs_log_group_deregister_appender;0;0
log.mut.604.1_2_54.ICR.gs_log_group_deregister_appender;1;1
log.mut.604.1_4_51.ROR.gs_log_group_deregister_appender;1;1
log.mut.604.2_1_54.ICR.gs_log_group_deregister_appender;1;1
log.mut.604.2_2_51.ROD.gs_log_group_deregister_appender;1;1
log.mut.604.2_5_51.ROR.gs_log_group_deregister_appender;1;1
log.mut.604.3_2_51.ROR.gs_log_group_deregister_appender;1;1
log.mut.604.4_3_51.ROR.gs_log_group_deregister_appender;1;1
log.mut.607.1_1_9.SDL.gs_log_group_deregister_appender;1;1
log.mut.61.1_1_9.SDL.log_callback;0;0
log.mut.61.1_2_64.ICR.log_callback;0;0
log.mut.61.1_4_69.ICR.log_callback;0;0
log.mut.61.2_1_64.ICR.log_callback;0;0
log.mut.61.2_3_69.ICR.log_callback;0;0
log.mut.610.1_1_5.SDL.gs_log_group_deregister_appender;1;1
log.mut.610.1_2_9.UOI.gs_log_group_deregister_appender;1;1
log.mut.610.1_4_13.ROR.gs_log_group_deregister_appender;1;1
log.mut.610.2_4_9.UOI.gs_log_group_deregister_appender;0;0
log.mut.610.2_5_13.ROR.gs_log_group_deregister_appender;0;0
log.mut.610.3_1_9.UOI.gs_log_group_deregister_appender;1;1
log.mut.610.3_2_13.ROR.gs_log_group_deregister_appender;1;1
log.mut.610.4_3_13.ROR.gs_log_group_deregister_appender;0;0
log.mut.610.4_3_9.UOI.gs_log_group_deregister_appender;0;0
log.mut.614.1_1_5.SDL.gs_log_group_deregister_appender;1;1
log.mut.614.1_2_12.UOI.gs_log_group_deregister_appender;1;1
log.mut.614.3_1_12.UOI.gs_log_group_deregister_appender;1;1
log.mut.619.1_1_5.SDL.gs_log_group_appender_iterate;0;0
log.mut.62.1_1_9.SDL.log_callback;0;0
log.mut.621.5_1_18.LVR.gs_log_group_appender_iterate;0;0
log.mut.622.1_1_5.SDL.gs_log_group_appender_iterate;1;1
log.mut.623.4_1_17.LVR.gs_log_group_appender_iterate;0;0
log.mut.624.1_1_9.SDL.gs_log_group_appender_iterate;1;1
log.mut.628.1_1_5.SDL.gs_log_group_appender_iterate;0;0
log.mut.629.1_1_9.SDL.gs_log_group_appender_iterate;0;0
log.mut.629.4_1_17.LVR.gs_log_group_appender_iterate;0;0
log.mut.63.1_1_5.SDL.gs_log_group_is_level_enabled;1;1
log.mut.630.1_1_9.SDL.gs_log_group_appender_iterate;0;0
log.mut.633.1_1_5.SDL.gs_log_group_appender_iterate;0;0
log.mut.633.1_2_12.UOI.gs_log_group_appender_iterate;0;0
log.mut.639.1_1_5.SDL.gs_log_process_appenders;1;1
log.mut.64.1_1_5.SDL.gs_log_group_is_level_enabled;0;0
log.mut.64.4_1_12.LVR.gs_log_group_is_level_enabled;0;0
log.mut.642.1_1_14.BOD.gs_log_process_appenders;1;1
log.mut.642.1_1_32.SOD.gs_log_process_appenders;1;1
log.mut.642.1_2_37.UOI.gs_log_process_appenders;1;1
log.mut.642.1_5_48.ICR.gs_log_process_appenders;1;1
log.mut.642.2_1_32.ICR.gs_log_process_appenders;1;1
log.mut.642.2_2_29.BOD.gs_log_process_appenders;1;1
log.mut.642.2_2_34.SOD.gs_log_process_appenders;1;1
log.mut.642.2_4_37.UOI.gs_log_process_appenders;1;1
log.mut.642.2_4_48.ICR.gs_log_process_appenders;1;1
log.mut.642.3_1_37.UOI.gs_log_process_appenders;1;1
log.mut.642.3_2_32.ICR.gs_log_process_appenders;1;1
log.mut.642.4_3_32.ICR.gs_log_process_appenders;1;1
log.mut.642.4_3_37.UOI.gs_log_process_appenders;1;1
log.mut.642.6_1_45.ROR.gs_log_process_appenders;1;1
log.mut.642.7_2_29.LCR.gs_log_process_appenders;1;1
log.mut.642.8_1_29.LCR.gs_log_process_appenders;1;1
log.mut.646.1_2_13.UOI.gs_log_process_appenders;1;1
log.mut.646.2_4_13.UOI.gs_log_process_appenders;1;1
log.mut.646.2_5_22.ROR.gs_log_process_appenders;1;1
log.mut.646.3_1_13.UOI.gs_log_process_appenders;1;1
log.mut.646.4_3_13.UOI.gs_log_process_appenders;1;1
log.mut.648.1_1_13.SDL.gs_log_process_appenders;1;1
log.mut.648.1_2_45.UOI.gs_log_process_appenders;1;1
log.mut.648.2_4_45.UOI.gs_log_process_appenders;1;1
log.mut.648.3_1_45.UOI.gs_log_process_appenders;1;1
log.mut.648.4_3_45.UOI.gs_log_process_appenders;1;1
log.mut.65.1_1_5.SDL.log_callback;0;0
log.mut.650.7_1_20.ROR.gs_log_process_appenders;1;1
log.mut.652.1_1_13.SDL.gs_log_process_appenders;1;1
log.mut.652.1_2_49.UOI.gs_log_process_appenders;1;1
log.mut.652.2_4_49.UOI.gs_log_process_appenders;0;0
log.mut.652.3_1_49.UOI.gs_log_process_appenders;1;1
log.mut.652.4_3_49.UOI.gs_log_process_appenders;0;0
log.mut.661.1_1_5.SDL.gs_log_common_va;1;1
log.mut.661.1_2_9.UOI.gs_log_common_va;1;1
log.mut.661.2_4_9.UOI.gs_log_common_va;1;1
log.mut.661.3_1_9.UOI.gs_log_common_va;1;1
log.mut.661.4_3_9.UOI.gs_log_common_va;1;1
log.mut.661.7_1_9.ROR.gs_log_common_va;0;0
log.mut.663.1_1_9.SDL.gs_log_common_va;1;1
log.mut.663.1_2_34.ICR.gs_log_common_va;0;0
log.mut.663.2_1_34.ICR.gs_log_common_va;0;0
log.mut.665.1_1_9.SDL.gs_log_common_va;1;1
log.mut.669.2_5_15.ROR.gs_log_common_va;1;1
log.mut.674.1_1_24.SOD.gs_log_common_va;1;1
log.mut.674.1_1_9.BOD.gs_log_common_va;0;0
log.mut.674.1_2_29.UOI.gs_log_common_va;1;1
log.mut.674.2_1_24.ICR.gs_log_common_va;0;0
log.mut.674.2_2_21.BOD.gs_log_common_va;0;0
log.mut.674.2_2_26.SOD.gs_log_common_va;1;1
log.mut.674.2_4_29.UOI.gs_log_common_va;1;1
log.mut.674.3_1_29.UOI.gs_log_common_va;1;1
log.mut.674.4_3_24.ICR.gs_log_common_va;1;1
log.mut.674.4_3_29.UOI.gs_log_common_va;1;1
log.mut.674.7_1_9.ROR.gs_log_common_va;1;1
log.mut.674.7_2_21.LCR.gs_log_common_va;0;0
log.mut.674.8_1_21.LCR.gs_log_common_va;1;1
log.mut.677.1_1_9.SDL.gs_log_common_va;0;0
log.mut.680.1_2_56.UOI.gs_log_common_va;1;1
log.mut.680.1_6_75.UOI.gs_log_common_va;1;1
log.mut.680.2_4_56.UOI.gs_log_common_va;0;0
log.mut.680.2_8_75.UOI.gs_log_common_va;0;0
log.mut.680.3_1_56.UOI.gs_log_common_va;1;1
log.mut.680.3_5_75.UOI.gs_log_common_va;1;1
log.mut.680.4_3_56.UOI.gs_log_common_va;0;0
log.mut.680.4_7_75.UOI.gs_log_common_va;0;0
log.mut.683.7_1_13.ROR.gs_log_common_va;1;1
log.mut.685.1_1_13.SDL.gs_log_common_va;1;1
log.mut.685.1_2_66.UOI.gs_log_common_va;1;1
log.mut.685.1_6_85.UOI.gs_log_common_va;0;0
log.mut.685.3_1_66.UOI.gs_log_common_va;1;1
log.mut.685.3_5_85.UOI.gs_log_common_va;0;0
log.mut.69.1_1_5.SDL.gs_log_group_is_level_enabled;0;0
log.mut.69.7_1_9.ROR.gs_log_group_is_level_enabled;1;1
log.mut.693.1_1_5.SDL.gs_log;1;1
log.mut.694.1_1_5.SDL.gs_log;1;1
log.mut.694.1_2_22.UOI.gs_log;1;1
log.mut.694.3_1_22.UOI.gs_log;1;1
log.mut.694.5_1_36.LVR.gs_log;1;1
log.mut.701.1_1_5.SDL.gs_log_isr;0;0
log.mut.702.1_1_5.SDL.gs_log_isr;1;1
log.mut.702.1_2_22.UOI.gs_log_isr;1;1
log.mut.702.3_1_22.UOI.gs_log_isr;1;1
log.mut.702.4_1_36.LVR.gs_log_isr;1;1
log.mut.708.1_1_5.SDL.gs_log_va;1;1
log.mut.708.1_2_22.UOI.gs_log_va;1;1
log.mut.708.3_1_22.UOI.gs_log_va;1;1
log.mut.708.5_1_36.LVR.gs_log_va;1;1
log.mut.713.1_1_5.SDL.gs_log_set_print_color;0;0
log.mut.713.1_4_31.ROR.gs_log_set_print_color;0;0
log.mut.713.2_5_31.ROR.gs_log_set_print_color;0;0
log.mut.713.4_3_31.ROR.gs_log_set_print_color;0;0
log.mut.718.1_2_9.UOI.gs_log_level_to_color_begin;0;0
log.mut.718.2_4_9.UOI.gs_log_level_to_color_begin;0;0
log.mut.718.3_1_9.UOI.gs_log_level_to_color_begin;0;0
log.mut.718.4_3_9.UOI.gs_log_level_to_color_begin;0;0
log.mut.718.7_1_9.ROR.gs_log_level_to_color_begin;0;0
log.mut.719.1_1_9.SDL.gs_log_level_to_color_begin;0;0
log.mut.722.1_1_5.SDL.gs_log_level_to_color_begin;1;1
log.mut.722.1_2_13.UOI.gs_log_level_to_color_begin;0;0
log.mut.722.3_1_13.UOI.gs_log_level_to_color_begin;0;0
log.mut.723.1_1_9.SDL.gs_log_level_to_color_begin;0;0
log.mut.724.1_1_9.SDL.gs_log_level_to_color_begin;0;0
log.mut.73.1_1_5.SDL.gs_log_group_is_level_enabled;1;1
log.mut.735.1_2_9.UOI.gs_log_level_to_color_end;0;0
log.mut.735.2_4_9.UOI.gs_log_level_to_color_end;0;0
log.mut.735.3_1_9.UOI.gs_log_level_to_color_end;0;0
log.mut.735.4_3_9.UOI.gs_log_level_to_color_end;0;0
log.mut.735.7_1_9.ROR.gs_log_level_to_color_end;0;0
log.mut.736.1_1_9.SDL.gs_log_level_to_color_end;0;0
log.mut.739.1_1_5.SDL.gs_log_level_to_color_end;1;1
log.mut.745.1_1_27.SOD.gs_log_level_to_mask;1;1
log.mut.745.1_2_35.UOI.gs_log_level_to_mask;1;1
log.mut.745.2_2_42.BOD.gs_log_level_to_mask;1;1
log.mut.745.3_1_35.UOI.gs_log_level_to_mask;1;1
log.mut.745.7_2_42.LCR.gs_log_level_to_mask;1;1
log.mut.745.8_1_42.LCR.gs_log_level_to_mask;1;1
log.mut.746.1_1_5.SDL.gs_log_level_to_mask;0;0
log.mut.746.1_2_12.UOI.gs_log_level_to_mask;1;1
log.mut.746.3_1_12.UOI.gs_log_level_to_mask;1;1
log.mut.766.1_1_5.SDL.gs_log_init;0;0
log.mut.768.2_5_33.ROR.gs_log_init;1;1
log.mut.771.1_1_9.SDL.gs_log_init;1;1
log.mut.774.1_1_9.SDL.gs_log_init;1;1
log.mut.774.1_2_13.UOI.gs_log_init;1;1
log.mut.774.3_1_13.UOI.gs_log_init;0;0
log.mut.775.1_1_13.SDL.gs_log_init;1;1
log.mut.776.1_2_17.UOI.gs_log_init;0;0
log.mut.776.1_4_23.ROR.gs_log_init;0;0
log.mut.776.2_4_17.UOI.gs_log_init;0;0
log.mut.776.2_5_23.ROR.gs_log_init;0;0
log.mut.776.3_1_17.UOI.gs_log_init;0;0
log.mut.776.3_2_23.ROR.gs_log_init;0;0
log.mut.776.4_3_17.UOI.gs_log_init;0;0
log.mut.776.4_3_23.ROR.gs_log_init;0;0
log.mut.782.1_1_5.SDL.gs_log_init;1;1
log.mut.782.1_2_12.UOI.gs_log_init;1;1
log.mut.782.3_1_12.UOI.gs_log_init;1;1
log.mut.80.1_1_42.LOD.gs_log_group_is_level_enabled;1;1
log.mut.80.1_1_5.SDL.gs_log_group_is_level_enabled;1;1
log.mut.80.2_1_47.LCR.gs_log_group_is_level_enabled;1;1
log.mut.80.2_2_47.LOD.gs_log_group_is_level_enabled;0;0
log.mut.82.1_1_15.ROD.gs_log_group_is_level_enabled;1;1
log.mut.82.1_1_9.SDL.gs_log_group_is_level_enabled;1;1
log.mut.82.1_4_21.ROR.gs_log_group_is_level_enabled;1;1
log.mut.82.2_2_21.ROD.gs_log_group_is_level_enabled;1;1
log.mut.82.2_5_21.ROR.gs_log_group_is_level_enabled;1;1
log.mut.82.3_2_21.ROR.gs_log_group_is_level_enabled;1;1
log.mut.82.4_3_21.ROR.gs_log_group_is_level_enabled;0;0
log.mut.82.6_1_21.ROR.gs_log_group_is_level_enabled;1;1
log.mut.84.1_1_5.SDL.gs_test_log_init;0;0
log.mut.84.1_2_22.ICR.gs_log_group_is_level_enabled;0;0
log.mut.84.1_4_19.ROR.gs_log_group_is_level_enabled;1;1
log.mut.84.2_1_22.ICR.gs_log_group_is_level_enabled;0;0
log.mut.84.2_5_19.ROR.gs_log_group_is_level_enabled;1;1
log.mut.84.3_2_19.ROR.gs_log_group_is_level_enabled;0;0
log.mut.84.4_1_17.LVR.gs_test_log_init;0;0
log.mut.84.4_3_19.ROR.gs_log_group_is_level_enabled;0;0
log.mut.86.2_5_16.ROR.gs_test_log_init;1;1
log.mut.86.6_1_16.ROR.gs_test_log_init;1;1
log.mut.87.1_1_9.SDL.gs_test_log_init;0;0
log.mut.89.1_1_9.SDL.gs_log_group_is_level_enabled;1;1
log.mut.90.1_1_9.SDL.gs_test_log_init;1;1
log.mut.90.2_1_51.ICR.gs_test_log_init;1;1
log.mut.90.3_2_51.ICR.gs_test_log_init;1;1
log.mut.90.4_3_51.ICR.gs_test_log_init;0;0
log.mut.91.1_1_9.SDL.gs_test_log_init;1;1
log.mut.93.1_1_5.SDL.gs_test_log_init;0;0
log.mut.93.1_1_9.SDL.gs_log_group_is_level_enabled;1;1
log.mut.93.1_2_9.UOI.gs_test_log_init;0;0
log.mut.93.3_1_9.UOI.gs_test_log_init;0;0
log.mut.93.7_1_13.ROR.gs_log_group_is_level_enabled;1;1
